RecordID,Quantity,Discount,Profit,ActualSales,PredictedSales,PredictionError,ErrorCategory,Region,Category,YearMonth
265,4,0.2,28.7196,328.224,242.78119999999979,85.4428000000002,Normal Error,Central,Technology,2016-06
266,2,0.0,35.156,79.9,196.16649999999998,116.26649999999998,Normal Error,West,Technology,2015-11
267,3,0.2,4.7304,14.016,14.767840000000014,0.7518400000000138,Normal Error,South,Office Supplies,2017-06
268,6,0.0,0.3024,7.56,14.665880000000008,7.105880000000009,Normal Error,East,Office Supplies,2016-01
269,1,0.2,-7.4416,37.208,62.64055999999998,25.43255999999998,Normal Error,East,Office Supplies,2017-12
270,3,0.2,21.591,57.576,66.11752000000001,8.541520000000013,Normal Error,East,Office Supplies,2017-12
271,4,0.0,210.4936,725.84,709.8166499999986,16.023350000001415,Normal Error,West,Office Supplies,2017-12
272,7,0.0,92.3692,209.93,264.8963000000001,54.9663000000001,Normal Error,West,Technology,2015-07
273,3,0.0,2.3232,5.28,6.229319999999992,0.9493199999999922,Normal Error,West,Furniture,2015-07
274,3,0.2,4.095,10.92,14.337360000000015,3.4173600000000146,Normal Error,West,Office Supplies,2015-07
275,2,0.0,4.0572,8.82,17.40451999999998,8.58451999999998,Normal Error,West,Office Supplies,2017-09
276,1,0.0,1.5548,5.98,5.670649523809525,0.30935047619047573,Normal Error,West,Office Supplies,2017-09
277,2,0.2,4.0768,11.648,17.22773999999998,5.57973999999998,Normal Error,East,Office Supplies,2017-10
278,4,0.2,5.9072,18.176,20.090639999999972,1.9146399999999737,Normal Error,East,Office Supplies,2017-10
279,6,0.2,5.9712,59.712,45.901240000000016,13.810759999999988,Normal Error,East,Office Supplies,2017-10
280,3,0.2,8.694,24.84,93.49728000000009,68.65728000000009,Normal Error,East,Office Supplies,2017-10
281,5,0.8,-3.432,2.08,2.1266200000000013,0.046620000000001216,Normal Error,Central,Office Supplies,2015-09
282,7,0.2,376.11,1114.4,1379.9601599999983,265.5601599999982,Normal Error,Central,Technology,2015-09
283,5,0.2,51.942,1038.84,874.9107999999989,163.92920000000106,Normal Error,West,Furniture,2015-11
284,5,0.2,47.844,141.76,194.72247999999993,52.96247999999994,Normal Error,West,Office Supplies,2015-09
285,5,0.2,47.96,239.8,261.0883999999997,21.288399999999683,Normal Error,West,Technology,2015-09
286,6,0.2,10.8864,31.104,31.103999999999957,4.263256414560601e-14,Normal Error,West,Office Supplies,2015-09
287,7,0.7,-169.372,254.058,166.85537999999988,87.20262000000011,Normal Error,South,Office Supplies,2016-12
288,2,0.2,24.316,194.528,170.4254900000001,24.10250999999988,Normal Error,South,Office Supplies,2016-12
289,5,0.2,-204.3145,961.48,1102.9506599999993,141.47065999999927,Normal Error,South,Office Supplies,2016-12
290,7,0.2,6.6836,19.096,27.46072000000001,8.364720000000009,Normal Error,East,Office Supplies,2016-11
291,8,0.2,6.2424,18.496,26.79011999999999,8.294119999999992,Normal Error,East,Office Supplies,2016-11
292,2,0.2,54.3966,255.984,378.80224000000004,122.81824000000003,Normal Error,East,Technology,2016-11
293,3,0.5,-48.7032,86.97,137.76322999999994,50.79322999999994,Normal Error,East,Furniture,2016-11
294,8,0.2,78.8592,300.416,293.7552400000003,6.660759999999698,Normal Error,West,Furniture,2014-12
295,3,0.2,20.1558,230.352,224.11248,6.239519999999999,Normal Error,West,Furniture,2014-12
296,3,0.2,-24.5646,218.352,196.12416000000007,22.22783999999993,Normal Error,West,Furniture,2014-12
297,5,0.7,-62.88,78.6,79.91825000000011,1.3182500000001198,Normal Error,West,Office Supplies,2014-12
298,3,0.2,9.2988,27.552,46.16616,18.61416,Normal Error,West,Office Supplies,2014-12
299,5,0.0,15.552,32.4,32.400000000000055,5.684341886080802e-14,Normal Error,East,Office Supplies,2016-10
300,8,0.0,10.8248,1082.48,776.8161000000006,305.66389999999944,Normal Error,East,Office Supplies,2016-10
301,3,0.0,27.3168,56.91,74.96069999999995,18.05069999999995,Normal Error,East,Office Supplies,2016-10
302,4,0.0,38.024,77.6,81.77570000000011,4.17570000000012,Normal Error,East,Furniture,2016-10
303,1,0.0,6.5688,14.28,15.06289999999999,0.7828999999999908,Normal Error,East,Office Supplies,2016-10
304,3,0.5,-131.445,219.075,197.88240999999977,21.192590000000223,Normal Error,Central,Furniture,2017-11
305,2,0.0,12.864,26.8,37.79019999999997,10.99019999999997,Normal Error,East,Furniture,2015-05
306,3,0.0,2.8536,9.84,9.840000000000009,8.881784197001252e-15,Normal Error,Central,Office Supplies,2014-12
307,3,0.0,20.9208,45.48,55.81949999999993,10.33949999999993,Normal Error,East,Office Supplies,2014-06
308,6,0.0,83.868,289.2,642.4817999999991,353.2817999999991,Normal Error,East,Office Supplies,2014-06
309,1,0.0,2.0049,4.89,6.119299999999992,1.2292999999999923,Normal Error,South,Office Supplies,2017-04
310,4,0.2,3.5948,15.136,16.248859999999986,1.112859999999987,Normal Error,West,Furniture,2016-09
311,2,0.2,52.5114,466.768,687.5779999999996,220.80999999999966,Normal Error,West,Furniture,2016-09
312,1,0.2,1.7136,15.232,5.767499999999995,9.464500000000005,Normal Error,West,Furniture,2016-09
313,3,0.2,2.0358,6.264,6.688560000000007,0.4245600000000067,Normal Error,West,Office Supplies,2016-09
314,3,0.0,37.6422,87.54,170.99540000000022,83.45540000000021,Normal Error,East,Furniture,2014-09
315,2,0.2,22.298,178.384,149.02303999999995,29.360960000000034,Normal Error,South,Technology,2014-08
316,3,0.2,5.4432,15.552,15.551999999999978,2.1316282072803006e-14,Normal Error,South,Office Supplies,2014-08
317,4,0.2,8.6744,99.136,55.74030000000003,43.39569999999996,Normal Error,East,Office Supplies,2014-12
318,1,0.1,24.1568,135.882,159.3139849999998,23.4319849999998,Normal Error,East,Furniture,2014-11
319,2,0.0,1995.99,3991.98,4025.042919999993,33.06291999999303,Normal Error,East,Technology,2014-11
320,6,0.0,80.0226,275.94,298.5147999999997,22.574799999999698,Normal Error,East,Technology,2014-11
321,4,0.0,129.6,360.0,363.2564,3.256399999999985,Normal Error,East,Technology,2014-11
322,1,0.0,13.071,43.57,43.07589999999996,0.4941000000000386,Normal Error,East,Office Supplies,2014-11
323,2,0.0,3.58,7.16,10.083339999999996,2.923339999999996,Normal Error,West,Office Supplies,2014-09
324,6,0.2,81.744,251.52,833.7544400000002,582.2344400000002,High Error,West,Office Supplies,2016-04
325,1,0.0,34.9965,99.99,112.27259999999983,12.282599999999832,Normal Error,West,Technology,2016-04
326,1,0.2,0.9995,15.992,12.234399999999992,3.757600000000009,Normal Error,South,Furniture,2017-11
327,3,0.4,-67.8762,290.898,287.12021200000004,3.777787999999987,Normal Error,East,Technology,2016-08
328,2,0.2,3.389,54.224,48.47580000000006,5.748199999999933,Normal Error,East,Office Supplies,2016-08
329,4,0.3,-258.5016,786.744,991.599476000001,204.85547600000098,Normal Error,East,Furniture,2016-08
330,10,0.2,33.831,100.24,185.74344000000002,85.50344000000003,Normal Error,East,Office Supplies,2016-08
331,6,0.7,-27.6936,37.764,39.82360000000006,2.05960000000006,Normal Error,East,Office Supplies,2016-08
332,2,0.4,-20.7,82.8,90.73713000000006,7.937130000000067,Normal Error,East,Technology,2016-04
333,2,0.7,-13.816,20.724,20.05513999999998,0.66886000000002,Normal Error,East,Office Supplies,2016-04
334,3,0.7,-3.4272,4.896,4.815990000000002,0.08000999999999792,Normal Error,East,Office Supplies,2016-04
335,1,0.2,1.6038,4.752,25.83916000000001,21.08716000000001,Normal Error,West,Office Supplies,2015-09
336,2,0.2,335.9944,959.984,1147.4621799999984,187.47817999999836,Normal Error,West,Technology,2015-09
337,4,0.2,4.49,14.368,16.38696,2.018959999999998,Normal Error,West,Office Supplies,2015-09
338,2,0.2,2.7956,7.712,7.749359999999991,0.03735999999999162,Normal Error,West,Office Supplies,2014-07
339,3,0.2,-17.4588,698.352,467.0507999999994,231.30120000000056,Normal Error,West,Furniture,2014-07
340,4,0.0,2.3312,4.96,6.2554,1.2953999999999999,Normal Error,West,Office Supplies,2015-06
341,4,0.2,1.116,17.856,27.964140000000025,10.108140000000024,Normal Error,East,Office Supplies,2014-04
342,10,0.7,-407.976,509.97,453.40610000000044,56.56389999999959,Normal Error,East,Office Supplies,2014-04
343,13,0.2,10.0724,30.992,33.94624000000005,2.954240000000052,Normal Error,East,Office Supplies,2014-04
344,12,0.4,8.3916,71.928,77.43165999999992,5.503659999999925,Normal Error,East,Technology,2014-04
345,4,0.2,-2.22,88.8,67.54942000000005,21.250579999999943,Normal Error,Central,Office Supplies,2015-12
346,3,0.2,4.7976,47.976,49.50312000000001,1.5271200000000107,Normal Error,West,Technology,2017-06
347,3,0.0,3.0996,7.56,9.064840000000002,1.5048400000000024,Normal Error,East,Office Supplies,2017-07
348,2,0.0,11.5432,24.56,24.55999999999996,3.907985046680551e-14,Normal Error,East,Office Supplies,2017-07
349,2,0.0,4.1472,12.96,13.079520000000013,0.11952000000001206,Normal Error,East,Office Supplies,2017-07
350,1,0.0,2.3086,6.79,39.26071999999997,32.47071999999997,Normal Error,East,Technology,2016-09
351,2,0.0,11.5432,24.56,24.55999999999996,3.907985046680551e-14,Normal Error,East,Office Supplies,2016-09
352,1,0.2,1.0668,3.048,4.786320000000001,1.7383200000000008,Normal Error,East,Office Supplies,2016-09
353,4,0.0,23.0864,49.12,49.11999999999992,7.815970093361102e-14,Normal Error,East,Office Supplies,2016-09
354,4,0.2,1415.4296,4355.168,3669.077540000003,686.0904599999967,High Error,East,Office Supplies,2016-09
355,6,0.2,-4.8588,388.704,273.81578000000036,114.88821999999965,Normal Error,East,Furniture,2016-04
356,2,0.0,3.7996,8.26,8.259999999999993,7.105427357601002e-15,Normal Error,East,Office Supplies,2016-04
357,4,0.0,6.9864,17.04,21.154799999999987,4.114799999999988,Normal Error,East,Office Supplies,2016-04
358,5,0.0,15.824,34.4,35.76290000000006,1.3629000000000602,Normal Error,East,Office Supplies,2016-04
359,5,0.2,11.325,36.24,62.39079999999994,26.15079999999994,Normal Error,South,Office Supplies,2016-04
360,8,0.0,168.4384,647.84,613.7938999999991,34.04610000000093,Normal Error,South,Office Supplies,2017-03
361,2,0.0,9.936,20.7,21.157400000000024,0.4574000000000247,Normal Error,South,Office Supplies,2017-03
362,2,0.0,9.936,20.7,21.157400000000024,0.4574000000000247,Normal Error,East,Office Supplies,2017-09
363,3,0.1,86.8704,488.646,528.0282800000004,39.382280000000435,Normal Error,East,Furniture,2017-09
364,2,0.0,1.4456,5.56,5.537199999999998,0.02280000000000193,Normal Error,East,Office Supplies,2017-09
365,8,0.0,20.7328,47.12,53.53749999999994,6.41749999999994,Normal Error,East,Furniture,2017-09
366,4,0.0,8.4784,211.96,192.3592999999996,19.600700000000415,Normal Error,West,Office Supplies,2014-09
367,4,0.0,10.44,23.2,33.76339999999997,10.56339999999997,Normal Error,East,Office Supplies,2016-10
368,2,0.0,0.1472,7.36,7.144400000000011,0.21559999999998958,Normal Error,East,Office Supplies,2016-10
369,7,0.0,29.3412,104.79,99.08570000000007,5.704299999999932,Normal Error,East,Office Supplies,2016-10
370,4,0.0,271.4192,1043.92,1027.7670999999993,16.152900000000727,Normal Error,East,Furniture,2016-10
371,5,0.2,9.396,25.92,25.998080000000027,0.0780800000000248,Normal Error,Central,Office Supplies,2017-05
372,3,0.2,4.6746,53.424,51.06223999999998,2.361760000000018,Normal Error,Central,Office Supplies,2017-05
373,5,0.7,-5.712,8.16,7.796339999999997,0.363660000000003,Normal Error,West,Office Supplies,2014-07
374,8,0.2,179.1888,1023.936,1314.2989100000007,290.3629100000006,Normal Error,West,Technology,2014-07
375,1,0.2,0.924,9.24,7.143359999999998,2.0966400000000025,Normal Error,West,Office Supplies,2014-07
376,10,0.2,-29.94,479.04,438.61292000000043,40.42707999999959,Normal Error,West,Technology,2014-07
377,4,0.2,30.98,99.136,313.5438000000002,214.4078000000002,Normal Error,Central,Office Supplies,2016-09
378,7,0.3,-297.6848,1488.424,1284.4583679999994,203.9656320000006,Normal Error,East,Furniture,2017-08
379,3,0.8,-20.3322,8.652,10.074520000000012,1.4225200000000129,Normal Error,Central,Office Supplies,2015-04
380,3,0.2,2.6811,23.832,9.840479999999982,13.991520000000019,Normal Error,Central,Office Supplies,2015-04
381,4,0.8,-18.8728,12.176,11.972660000000005,0.2033399999999954,Normal Error,Central,Office Supplies,2015-04
382,7,0.0,25.48,50.96,127.39939999999987,76.43939999999986,Normal Error,West,Office Supplies,2016-10
383,3,0.2,17.3376,49.536,52.34952000000004,2.8135200000000395,Normal Error,West,Office Supplies,2016-10
384,2,0.0,8.799,41.9,37.716300000000054,4.183699999999945,Normal Error,Central,Technology,2015-06
385,3,0.45,-157.0095,375.4575,345.04289500000004,30.414604999999938,Normal Error,South,Furniture,2015-11
386,3,0.2,-1.0497,83.976,58.63975999999996,25.33624000000004,Normal Error,South,Technology,2015-11
387,4,0.7,-337.638,482.34,465.5269699999993,16.81303000000065,Normal Error,East,Technology,2015-12
388,1,0.2,0.777,2.96,5.043799999999996,2.0837999999999957,Normal Error,East,Furniture,2015-12
389,1,0.2,0.4264,2.624,2.6047599999999966,0.019240000000003477,Normal Error,East,Office Supplies,2014-11
390,4,0.2,7.884,23.36,23.804879999999994,0.44487999999999417,Normal Error,East,Office Supplies,2017-12
391,2,0.0,13.5932,39.98,36.84400000000002,3.1359999999999744,Normal Error,East,Technology,2017-12
392,2,0.2,27.7182,246.384,230.5200799999997,15.863920000000292,Normal Error,West,Technology,2014-09
393,3,0.0,701.9883,1799.97,1960.3256600000002,160.35566000000017,Normal Error,West,Technology,2014-09
394,3,0.8,-20.5623,12.462,11.716120000000007,0.7458799999999925,Normal Error,Central,Office Supplies,2014-06
395,3,0.2,25.5798,75.792,97.56104000000009,21.76904000000009,Normal Error,West,Office Supplies,2017-06
396,2,0.0,9.4924,49.96,41.62870000000002,8.331299999999978,Normal Error,East,Office Supplies,2017-10
397,2,0.0,6.2208,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,East,Office Supplies,2017-10
398,4,0.0,21.036,70.12,68.93719999999993,1.1828000000000713,Normal Error,Central,Office Supplies,2015-10
399,3,0.2,3.5952,35.952,36.03494000000004,0.08294000000004331,Normal Error,Central,Office Supplies,2016-09
400,4,0.32,-317.1528,2396.2656,1926.0060360000016,470.2595639999986,Normal Error,Central,Furniture,2016-09
401,4,0.2,-32.784,131.136,228.30878000000016,97.17278000000016,Normal Error,Central,Office Supplies,2016-09
402,2,0.2,0.7198,57.584,42.13431999999998,15.449680000000022,Normal Error,Central,Technology,2016-09
403,2,0.2,3.4684,9.568,11.466839999999992,1.8988399999999928,Normal Error,South,Office Supplies,2014-12
404,6,0.2,9.768,39.072,46.948800000000055,7.876800000000053,Normal Error,South,Office Supplies,2014-04
405,3,0.0,9.6957,35.91,54.70449999999992,18.79449999999992,Normal Error,East,Office Supplies,2017-12
406,5,0.0,37.7895,179.95,162.7082000000001,17.2417999999999,Normal Error,West,Technology,2017-12
407,3,0.2,434.9913,1199.976,1195.8183199999985,4.157680000001619,Normal Error,West,Technology,2017-12
408,5,0.0,13.3035,27.15,40.38870000000006,13.238700000000058,Normal Error,West,Office Supplies,2017-12
409,7,0.2,-112.9527,1004.024,619.9536200000001,384.0703799999999,Normal Error,West,Furniture,2017-12
410,1,0.0,4.6464,9.68,11.915099999999995,2.2350999999999956,Normal Error,West,Office Supplies,2017-12
411,9,0.0,13.608,28.35,53.446000000000005,25.096000000000004,Normal Error,West,Office Supplies,2017-12
412,1,0.0,27.4302,55.98,74.99529999999987,19.015299999999876,Normal Error,West,Office Supplies,2017-12
413,13,0.15,31.4548,1336.829,923.3159499999992,413.5130500000007,Normal Error,West,Furniture,2017-12
414,2,0.2,-18.4548,113.568,103.02999999999994,10.538000000000054,Normal Error,West,Furniture,2017-12
415,7,0.0,65.7342,139.86,162.08770000000015,22.22770000000014,Normal Error,West,Office Supplies,2017-11
416,4,0.2,26.8744,307.136,232.3376799999998,74.79832000000022,Normal Error,West,Furniture,2017-11
417,8,0.0,25.8984,95.92,85.9104,10.009600000000006,Normal Error,West,Office Supplies,2017-06
418,5,0.2,38.38,383.8,357.2163199999997,26.5836800000003,Normal Error,West,Furniture,2016-04
419,1,0.0,2.8322,5.78,6.526999999999986,0.7469999999999857,Normal Error,South,Office Supplies,2017-11
420,4,0.0,2.7028,9.32,34.27088000000003,24.950880000000026,Normal Error,West,Office Supplies,2017-03
421,1,0.0,7.015,15.25,21.035630000000012,5.785630000000012,Normal Error,West,Office Supplies,2017-03
422,6,0.2,56.5662,196.752,297.14608,100.39407999999997,Normal Error,West,Technology,2014-06
423,4,0.0,14.7056,56.56,54.548600000000036,2.0113999999999663,Normal Error,East,Furniture,2017-10
424,3,0.0,8.502,32.7,27.90589999999999,4.7941000000000145,Normal Error,East,Office Supplies,2017-10
425,4,0.0,225.264,866.4,853.1915999999997,13.208400000000324,Normal Error,South,Furniture,2017-08
426,2,0.0,11.076,28.4,31.349000000000036,2.949000000000037,Normal Error,Central,Furniture,2017-11
427,8,0.0,138.2016,287.92,317.83889999999946,29.91889999999944,Normal Error,Central,Office Supplies,2017-11
428,1,0.0,30.0957,69.99,170.54320000000004,100.55320000000005,Normal Error,East,Technology,2014-09
429,6,0.2,0.5004,6.672,10.016440000000012,3.344440000000012,Normal Error,Central,Office Supplies,2017-10
430,2,0.7,-145.3508,189.588,153.00962999999982,36.57837000000018,Normal Error,South,Office Supplies,2016-04
431,7,0.2,76.6395,408.744,419.1776799999994,10.433679999999356,Normal Error,South,Technology,2016-04
432,5,0.2,54.7425,291.96,320.19631999999945,28.236319999999466,Normal Error,South,Technology,2016-04
433,2,0.2,-0.7748,4.768,6.650559999999998,1.882559999999998,Normal Error,South,Office Supplies,2016-04
434,5,0.0,207.147,714.3,688.621400000001,25.678599999998937,Normal Error,East,Office Supplies,2016-06
435,2,0.7,-3.6892,4.812,4.816680000000001,0.004680000000000462,Normal Error,South,Office Supplies,2014-12
436,5,0.2,-18.585,247.8,194.70639999999977,53.09360000000024,Normal Error,South,Technology,2014-12
437,3,0.3,43.1991,1007.979,825.5042200000003,182.47477999999978,Normal Error,Central,Technology,2016-06
438,7,0.2,113.6394,313.488,364.8228800000003,51.33488000000028,Normal Error,Central,Office Supplies,2016-06
439,8,0.2,11.5536,31.872,48.57519999999997,16.703199999999967,Normal Error,Central,Office Supplies,2017-09
440,3,0.1,2.3094,207.846,142.8799599999997,64.9660400000003,Normal Error,East,Furniture,2017-01
441,1,0.0,3.666,12.22,56.761859999999906,44.54185999999991,Normal Error,Central,Furniture,2016-09
442,3,0.0,23.3928,194.94,159.67130000000006,35.26869999999994,Normal Error,Central,Office Supplies,2016-09
443,3,0.0,20.5755,70.95,69.8949999999999,1.0550000000001063,Normal Error,Central,Office Supplies,2016-09
444,4,0.0,42.0256,91.36,98.12070000000003,6.760700000000028,Normal Error,Central,Office Supplies,2016-09
