Sales,Quantity,Discount,Profit,Region,Category,Year,Month,YearMonth,Anomaly,AlertLevel
959.984,2,0.2,335.9944,West,Technology,2015,9,2015-09,Normal,Normal
14.368,4,0.2,4.49,West,Office Supplies,2015,9,2015-09,Normal,Normal
7.712,2,0.2,2.7956,West,Office Supplies,2014,7,2014-07,Normal,Normal
698.352,3,0.2,-17.4588,West,Furniture,2014,7,2014-07,Normal,Normal
4.96,4,0.0,2.3312,West,Office Supplies,2015,6,2015-06,Normal,Normal
17.856,4,0.2,1.116,East,Office Supplies,2014,4,2014-04,Normal,Normal
509.97,10,0.7,-407.976,East,Office Supplies,2014,4,2014-04,Anomaly,High Alert
30.992,13,0.2,10.0724,East,Office Supplies,2014,4,2014-04,Normal,Normal
71.928,12,0.4,8.3916,East,Technology,2014,4,2014-04,Anomaly,High Alert
88.8,4,0.2,-2.22,Central,Office Supplies,2015,12,2015-12,Normal,Normal
47.976,3,0.2,4.7976,West,Technology,2017,6,2017-06,Normal,Normal
7.56,3,0.0,3.0996,East,Office Supplies,2017,7,2017-07,Normal,Normal
24.56,2,0.0,11.5432,East,Office Supplies,2017,7,2017-07,Normal,Normal
12.96,2,0.0,4.1472,East,Office Supplies,2017,7,2017-07,Normal,Normal
6.79,1,0.0,2.3086,East,Technology,2016,9,2016-09,Normal,Normal
24.56,2,0.0,11.5432,East,Office Supplies,2016,9,2016-09,Normal,Normal
3.048,1,0.2,1.0668,East,Office Supplies,2016,9,2016-09,Normal,Normal
49.12,4,0.0,23.0864,East,Office Supplies,2016,9,2016-09,Normal,Normal
4355.168,4,0.2,1415.4296,East,Office Supplies,2016,9,2016-09,Anomaly,High Alert
388.704,6,0.2,-4.8588,East,Furniture,2016,4,2016-04,Normal,Normal
8.26,2,0.0,3.7996,East,Office Supplies,2016,4,2016-04,Normal,Normal
17.04,4,0.0,6.9864,East,Office Supplies,2016,4,2016-04,Normal,Normal
34.4,5,0.0,15.824,East,Office Supplies,2016,4,2016-04,Normal,Normal
36.24,5,0.2,11.325,South,Office Supplies,2016,4,2016-04,Normal,Normal
647.84,8,0.0,168.4384,South,Office Supplies,2017,3,2017-03,Normal,Normal
20.7,2,0.0,9.936,South,Office Supplies,2017,3,2017-03,Normal,Normal
20.7,2,0.0,9.936,East,Office Supplies,2017,9,2017-09,Normal,Normal
488.646,3,0.1,86.8704,East,Furniture,2017,9,2017-09,Normal,Normal
5.56,2,0.0,1.4456,East,Office Supplies,2017,9,2017-09,Normal,Normal
47.12,8,0.0,20.7328,East,Furniture,2017,9,2017-09,Normal,Normal
211.96,4,0.0,8.4784,West,Office Supplies,2014,9,2014-09,Normal,Normal
23.2,4,0.0,10.44,East,Office Supplies,2016,10,2016-10,Normal,Normal
7.36,2,0.0,0.1472,East,Office Supplies,2016,10,2016-10,Normal,Normal
104.79,7,0.0,29.3412,East,Office Supplies,2016,10,2016-10,Normal,Normal
1043.92,4,0.0,271.4192,East,Furniture,2016,10,2016-10,Normal,Normal
25.92,5,0.2,9.396,Central,Office Supplies,2017,5,2017-05,Normal,Normal
53.424,3,0.2,4.6746,Central,Office Supplies,2017,5,2017-05,Normal,Normal
8.16,5,0.7,-5.712,West,Office Supplies,2014,7,2014-07,Normal,Normal
1023.936,8,0.2,179.1888,West,Technology,2014,7,2014-07,Normal,Normal
9.24,1,0.2,0.924,West,Office Supplies,2014,7,2014-07,Normal,Normal
479.04,10,0.2,-29.94,West,Technology,2014,7,2014-07,Normal,Normal
99.136,4,0.2,30.98,Central,Office Supplies,2016,9,2016-09,Normal,Normal
1488.424,7,0.3,-297.6848,East,Furniture,2017,8,2017-08,Anomaly,High Alert
8.652,3,0.8,-20.3322,Central,Office Supplies,2015,4,2015-04,Normal,Normal
23.832,3,0.2,2.6811,Central,Office Supplies,2015,4,2015-04,Normal,Normal
12.176,4,0.8,-18.8728,Central,Office Supplies,2015,4,2015-04,Normal,Normal
50.96,7,0.0,25.48,West,Office Supplies,2016,10,2016-10,Normal,Normal
49.536,3,0.2,17.3376,West,Office Supplies,2016,10,2016-10,Normal,Normal
41.9,2,0.0,8.799,Central,Technology,2015,6,2015-06,Normal,Normal
375.4575,3,0.45,-157.0095,South,Furniture,2015,11,2015-11,Normal,Normal
83.976,3,0.2,-1.0497,South,Technology,2015,11,2015-11,Normal,Normal
482.34,4,0.7,-337.638,East,Technology,2015,12,2015-12,Anomaly,High Alert
2.96,1,0.2,0.777,East,Furniture,2015,12,2015-12,Normal,Normal
2.624,1,0.2,0.4264,East,Office Supplies,2014,11,2014-11,Normal,Normal
23.36,4,0.2,7.884,East,Office Supplies,2017,12,2017-12,Normal,Normal
39.98,2,0.0,13.5932,East,Technology,2017,12,2017-12,Normal,Normal
246.384,2,0.2,27.7182,West,Technology,2014,9,2014-09,Normal,Normal
1799.97,3,0.0,701.9883,West,Technology,2014,9,2014-09,Anomaly,High Alert
12.462,3,0.8,-20.5623,Central,Office Supplies,2014,6,2014-06,Normal,Normal
75.792,3,0.2,25.5798,West,Office Supplies,2017,6,2017-06,Normal,Normal
49.96,2,0.0,9.4924,East,Office Supplies,2017,10,2017-10,Normal,Normal
12.96,2,0.0,6.2208,East,Office Supplies,2017,10,2017-10,Normal,Normal
70.12,4,0.0,21.036,Central,Office Supplies,2015,10,2015-10,Normal,Normal
35.952,3,0.2,3.5952,Central,Office Supplies,2016,9,2016-09,Normal,Normal
2396.2656,4,0.32,-317.1528,Central,Furniture,2016,9,2016-09,Anomaly,High Alert
131.136,4,0.2,-32.784,Central,Office Supplies,2016,9,2016-09,Normal,Normal
57.584,2,0.2,0.7198,Central,Technology,2016,9,2016-09,Normal,Normal
9.568,2,0.2,3.4684,South,Office Supplies,2014,12,2014-12,Normal,Normal
39.072,6,0.2,9.768,South,Office Supplies,2014,4,2014-04,Normal,Normal
35.91,3,0.0,9.6957,East,Office Supplies,2017,12,2017-12,Normal,Normal
179.95,5,0.0,37.7895,West,Technology,2017,12,2017-12,Normal,Normal
1199.976,3,0.2,434.9913,West,Technology,2017,12,2017-12,Anomaly,High Alert
27.15,5,0.0,13.3035,West,Office Supplies,2017,12,2017-12,Normal,Normal
1004.024,7,0.2,-112.9527,West,Furniture,2017,12,2017-12,Normal,Normal
9.68,1,0.0,4.6464,West,Office Supplies,2017,12,2017-12,Normal,Normal
28.35,9,0.0,13.608,West,Office Supplies,2017,12,2017-12,Normal,Normal
55.98,1,0.0,27.4302,West,Office Supplies,2017,12,2017-12,Normal,Normal
1336.829,13,0.15,31.4548,West,Furniture,2017,12,2017-12,Anomaly,High Alert
113.568,2,0.2,-18.4548,West,Furniture,2017,12,2017-12,Normal,Normal
139.86,7,0.0,65.7342,West,Office Supplies,2017,11,2017-11,Normal,Normal
307.136,4,0.2,26.8744,West,Furniture,2017,11,2017-11,Normal,Normal
95.92,8,0.0,25.8984,West,Office Supplies,2017,6,2017-06,Normal,Normal
383.8,5,0.2,38.38,West,Furniture,2016,4,2016-04,Normal,Normal
5.78,1,0.0,2.8322,South,Office Supplies,2017,11,2017-11,Normal,Normal
9.32,4,0.0,2.7028,West,Office Supplies,2017,3,2017-03,Normal,Normal
15.25,1,0.0,7.015,West,Office Supplies,2017,3,2017-03,Normal,Normal
196.752,6,0.2,56.5662,West,Technology,2014,6,2014-06,Normal,Normal
56.56,4,0.0,14.7056,East,Furniture,2017,10,2017-10,Normal,Normal
32.7,3,0.0,8.502,East,Office Supplies,2017,10,2017-10,Normal,Normal
866.4,4,0.0,225.264,South,Furniture,2017,8,2017-08,Normal,Normal
28.4,2,0.0,11.076,Central,Furniture,2017,11,2017-11,Normal,Normal
287.92,8,0.0,138.2016,Central,Office Supplies,2017,11,2017-11,Normal,Normal
69.99,1,0.0,30.0957,East,Technology,2014,9,2014-09,Normal,Normal
6.672,6,0.2,0.5004,Central,Office Supplies,2017,10,2017-10,Normal,Normal
189.588,2,0.7,-145.3508,South,Office Supplies,2016,4,2016-04,Anomaly,High Alert
408.744,7,0.2,76.6395,South,Technology,2016,4,2016-04,Normal,Normal
291.96,5,0.2,54.7425,South,Technology,2016,4,2016-04,Normal,Normal
4.768,2,0.2,-0.7748,South,Office Supplies,2016,4,2016-04,Normal,Normal
714.3,5,0.0,207.147,East,Office Supplies,2016,6,2016-06,Normal,Normal
4.812,2,0.7,-3.6892,South,Office Supplies,2014,12,2014-12,Normal,Normal
247.8,5,0.2,-18.585,South,Technology,2014,12,2014-12,Normal,Normal
1007.979,3,0.3,43.1991,Central,Technology,2016,6,2016-06,Normal,Normal
313.488,7,0.2,113.6394,Central,Office Supplies,2016,6,2016-06,Normal,Normal
31.872,8,0.2,11.5536,Central,Office Supplies,2017,9,2017-09,Normal,Normal
207.846,3,0.1,2.3094,East,Furniture,2017,1,2017-01,Normal,Normal
12.22,1,0.0,3.666,Central,Furniture,2016,9,2016-09,Normal,Normal
194.94,3,0.0,23.3928,Central,Office Supplies,2016,9,2016-09,Normal,Normal
70.95,3,0.0,20.5755,Central,Office Supplies,2016,9,2016-09,Normal,Normal
91.36,4,0.0,42.0256,Central,Office Supplies,2016,9,2016-09,Normal,Normal
242.94,3,0.0,29.1528,Central,Furniture,2016,9,2016-09,Normal,Normal
22.05,7,0.0,10.584,Central,Office Supplies,2016,9,2016-09,Normal,Normal
2.91,1,0.0,1.3677,Central,Furniture,2017,3,2017-03,Normal,Normal
59.52,3,0.0,15.4752,East,Office Supplies,2016,4,2016-04,Normal,Normal
161.94,3,0.0,9.7164,East,Office Supplies,2016,4,2016-04,Normal,Normal
263.88,6,0.0,71.2476,East,Office Supplies,2016,4,2016-04,Normal,Normal
30.48,3,0.0,7.9248,East,Office Supplies,2016,4,2016-04,Normal,Normal
9.84,3,0.0,2.8536,East,Office Supplies,2016,4,2016-04,Normal,Normal
35.12,4,0.0,9.1312,East,Technology,2016,4,2016-04,Normal,Normal
284.364,2,0.4,-75.8304,East,Furniture,2017,10,2017-10,Normal,Normal
665.408,2,0.2,66.5408,East,Office Supplies,2017,10,2017-10,Normal,Normal
63.88,4,0.0,24.9132,Central,Technology,2016,12,2016-12,Normal,Normal
129.568,2,0.2,-24.294,West,Furniture,2014,2,2014-02,Normal,Normal
747.558,3,0.3,-96.1146,Central,Furniture,2016,9,2016-09,Normal,Normal
8.928,2,0.2,3.348,Central,Office Supplies,2016,9,2016-09,Normal,Normal
103.92,4,0.0,36.372,West,Office Supplies,2015,12,2015-12,Normal,Normal
899.91,9,0.0,377.9622,West,Technology,2015,12,2015-12,Anomaly,High Alert
51.312,3,0.2,18.6006,West,Office Supplies,2015,12,2015-12,Normal,Normal
23.56,5,0.2,7.068,West,Furniture,2016,4,2016-04,Normal,Normal
1272.63,6,0.5,-814.4832,West,Furniture,2016,4,2016-04,Anomaly,High Alert
28.485,5,0.7,-20.889,West,Office Supplies,2016,4,2016-04,Normal,Normal
185.376,2,0.2,-34.758,West,Office Supplies,2016,4,2016-04,Normal,Normal
78.272,2,0.2,5.8704,West,Office Supplies,2016,4,2016-04,Normal,Normal
254.744,7,0.6,-312.0614,Central,Furniture,2015,1,2015-01,Anomaly,High Alert
205.3328,2,0.32,-36.2352,Central,Furniture,2017,3,2017-03,Normal,Normal
4.788,3,0.8,-7.9002,Central,Office Supplies,2016,12,2016-12,Normal,Normal
55.48,1,0.0,26.6304,East,Office Supplies,2015,12,2015-12,Normal,Normal
340.92,3,0.0,3.4092,West,Office Supplies,2014,11,2014-11,Normal,Normal
222.666,2,0.15,10.4784,West,Furniture,2014,11,2014-11,Normal,Normal
703.968,4,0.2,87.996,West,Technology,2014,11,2014-11,Normal,Normal
92.52,6,0.0,24.9804,West,Office Supplies,2014,11,2014-11,Normal,Normal
62.65,7,0.0,28.819,West,Office Supplies,2014,11,2014-11,Normal,Normal
94.85,5,0.0,45.528,West,Office Supplies,2014,11,2014-11,Normal,Normal
95.76,6,0.2,7.182,West,Technology,2016,7,2016-07,Normal,Normal
40.2,3,0.0,19.296,East,Furniture,2016,10,2016-10,Normal,Normal
14.7,5,0.0,6.615,East,Office Supplies,2016,6,2016-06,Normal,Normal
704.25,5,0.0,84.51,East,Office Supplies,2016,6,2016-06,Normal,Normal
9.09,3,0.0,1.9089,West,Technology,2014,10,2014-10,Normal,Normal
5.96,2,0.0,1.6688,East,Office Supplies,2014,7,2014-07,Normal,Normal
159.98,2,0.0,57.5928,East,Technology,2014,7,2014-07,Normal,Normal
29.6,2,0.0,14.8,West,Office Supplies,2017,6,2017-06,Normal,Normal
514.165,5,0.15,-30.245,West,Furniture,2017,6,2017-06,Normal,Normal
279.96,5,0.2,17.4975,West,Technology,2017,6,2017-06,Normal,Normal
2735.952,6,0.2,341.994,Central,Technology,2014,10,2014-10,Anomaly,High Alert
7.992,1,0.2,0.5994,Central,Technology,2014,6,2014-06,Normal,Normal
63.984,2,0.2,10.3974,Central,Technology,2014,6,2014-06,Normal,Normal
70.368,2,0.2,6.1572,Central,Office Supplies,2014,6,2014-06,Normal,Normal
449.15,5,0.0,8.983,East,Office Supplies,2014,9,2014-09,Normal,Normal
11.07,3,0.0,5.0922,East,Office Supplies,2014,9,2014-09,Normal,Normal
93.98,2,0.0,13.1572,West,Technology,2016,5,2016-05,Normal,Normal
189.882,3,0.4,-94.941,South,Furniture,2016,3,2016-03,Normal,Normal
105.42,2,0.0,51.6558,South,Office Supplies,2015,12,2015-12,Normal,Normal
119.616,8,0.2,40.3704,West,Office Supplies,2016,7,2016-07,Normal,Normal
255.76,4,0.0,81.8432,West,Furniture,2016,7,2016-07,Normal,Normal
241.568,2,0.2,18.1176,West,Furniture,2016,7,2016-07,Normal,Normal
69.3,9,0.0,22.869,West,Furniture,2016,7,2016-07,Normal,Normal
22.62,2,0.7,-15.08,West,Office Supplies,2016,5,2016-05,Normal,Normal
14.952,2,0.7,-11.9616,West,Office Supplies,2016,5,2016-05,Normal,Normal
801.568,2,0.2,50.098,West,Furniture,2016,5,2016-05,Normal,Normal
2.376,3,0.7,-1.9008,West,Office Supplies,2016,5,2016-05,Normal,Normal
32.792,1,0.2,11.8871,West,Office Supplies,2016,5,2016-05,Normal,Normal
15.92,5,0.2,5.373,East,Office Supplies,2017,11,2017-11,Normal,Normal
2.74,1,0.0,0.7398,South,Office Supplies,2015,3,2015-03,Normal,Normal
8.34,3,0.0,2.1684,South,Office Supplies,2015,3,2015-03,Normal,Normal
46.74,3,0.0,11.685,South,Office Supplies,2015,3,2015-03,Normal,Normal
6354.95,5,0.0,3177.475,South,Office Supplies,2015,3,2015-03,Anomaly,High Alert
126.3,3,0.0,40.416,Central,Furniture,2017,11,2017-11,Normal,Normal
38.04,2,0.0,12.1728,Central,Technology,2017,11,2017-11,Normal,Normal
7.152,3,0.2,0.7152,East,Office Supplies,2016,10,2016-10,Normal,Normal
6.63,3,0.0,1.7901,West,Office Supplies,2017,12,2017-12,Normal,Normal
5.88,2,0.0,1.7052,West,Office Supplies,2017,12,2017-12,Normal,Normal
2999.95,5,0.0,1379.977,West,Technology,2017,1,2017-01,Anomaly,High Alert
51.45,3,0.0,13.8915,West,Office Supplies,2017,1,2017-01,Normal,Normal
11.96,2,0.0,5.382,West,Office Supplies,2017,1,2017-01,Normal,Normal
1126.02,3,0.0,56.301,West,Office Supplies,2017,1,2017-01,Normal,Normal
18.392,1,0.2,5.2877,Central,Technology,2015,3,2015-03,Normal,Normal
129.568,2,0.2,-25.9136,Central,Office Supplies,2015,3,2015-03,Normal,Normal
14.112,9,0.8,-21.168,Central,Office Supplies,2015,3,2015-03,Anomaly,High Alert
210.98,2,0.0,21.098,Central,Furniture,2017,1,2017-01,Normal,Normal
55.176,3,0.2,-12.4146,West,Technology,2016,5,2016-05,Normal,Normal
66.26,2,0.0,27.1666,West,Technology,2016,5,2016-05,Normal,Normal
22.2,5,0.0,10.434,East,Office Supplies,2015,12,2015-12,Normal,Normal
683.952,3,0.2,42.747,South,Furniture,2017,10,2017-10,Normal,Normal
45.696,3,0.2,5.1408,South,Furniture,2017,10,2017-10,Normal,Normal
36.336,3,0.2,-7.2672,East,Office Supplies,2015,9,2015-09,Normal,Normal
666.248,1,0.2,-149.9058,East,Office Supplies,2015,9,2015-09,Normal,Normal
52.512,6,0.2,19.692,East,Office Supplies,2015,9,2015-09,Normal,Normal
190.72,1,0.2,11.92,West,Furniture,2015,11,2015-11,Normal,Normal
47.94,3,0.0,2.397,West,Furniture,2017,9,2017-09,Normal,Normal
979.95,5,0.0,274.386,South,Technology,2016,5,2016-05,Normal,Normal
22.75,5,0.0,11.375,South,Office Supplies,2016,5,2016-05,Normal,Normal
16.768,2,0.2,1.4672,West,Office Supplies,2016,7,2016-07,Normal,Normal
42.616,7,0.8,-68.1856,Central,Office Supplies,2017,9,2017-09,Anomaly,High Alert
10.752,4,0.2,3.36,East,Office Supplies,2015,12,2015-12,Normal,Normal
152.94,3,0.0,41.2938,South,Office Supplies,2015,12,2015-12,Normal,Normal
283.92,4,0.0,70.98,South,Furniture,2015,12,2015-12,Normal,Normal
468.9,6,0.0,206.316,Central,Technology,2014,2,2014-02,Normal,Normal
380.864,8,0.2,38.0864,West,Technology,2016,7,2016-07,Normal,Normal
646.776,9,0.2,-145.5246,East,Office Supplies,2015,12,2015-12,Normal,Normal
58.112,2,0.2,7.264,Central,Technology,2014,5,2014-05,Normal,Normal
100.792,1,0.2,6.2995,Central,Technology,2014,5,2014-05,Normal,Normal
66.112,4,0.6,-84.2928,Central,Furniture,2014,5,2014-05,Normal,Normal
41.28,6,0.2,13.932,East,Office Supplies,2017,11,2017-11,Normal,Normal
13.36,2,0.0,6.4128,East,Office Supplies,2017,11,2017-11,Normal,Normal
250.272,9,0.2,15.642,Central,Office Supplies,2015,11,2015-11,Normal,Normal
11.364,3,0.8,-17.046,Central,Office Supplies,2015,11,2015-11,Normal,Normal
8.72,5,0.2,-1.744,Central,Office Supplies,2015,11,2015-11,Normal,Normal
1121.568,2,0.2,0.0,West,Furniture,2016,4,2016-04,Normal,Normal
34.504,1,0.2,6.0382,South,Furniture,2017,9,2017-09,Normal,Normal
10.824,3,0.2,2.5707,Central,Office Supplies,2017,11,2017-11,Normal,Normal
1295.78,2,0.0,310.9872,West,Office Supplies,2017,6,2017-06,Normal,Normal
19.456,4,0.2,3.4048,South,Office Supplies,2014,3,2014-03,Normal,Normal
20.7,2,0.0,9.936,West,Office Supplies,2016,6,2016-06,Normal,Normal
1335.68,4,0.2,-217.048,West,Furniture,2016,6,2016-06,Normal,Normal
32.4,5,0.0,15.552,West,Office Supplies,2016,6,2016-06,Normal,Normal
42.6,3,0.0,16.614,West,Furniture,2017,11,2017-11,Normal,Normal
84.056,7,0.2,27.3182,West,Office Supplies,2017,11,2017-11,Normal,Normal
13.0,5,0.2,1.3,South,Office Supplies,2014,9,2014-09,Normal,Normal
13.128,3,0.2,3.7743,South,Furniture,2014,9,2014-09,Normal,Normal
3.96,2,0.0,0.0,West,Office Supplies,2015,12,2015-12,Normal,Normal
2.61,1,0.0,1.2006,West,Office Supplies,2015,12,2015-12,Normal,Normal
374.376,3,0.2,46.797,West,Technology,2017,12,2017-12,Normal,Normal
91.84,8,0.0,45.0016,West,Office Supplies,2017,10,2017-10,Normal,Normal
81.088,7,0.2,27.3672,West,Office Supplies,2017,10,2017-10,Normal,Normal
19.44,3,0.0,9.3312,West,Office Supplies,2017,10,2017-10,Normal,Normal
451.152,3,0.2,0.0,West,Furniture,2017,10,2017-10,Normal,Normal
72.45,7,0.0,34.776,East,Office Supplies,2017,12,2017-12,Normal,Normal
13.96,4,0.0,6.4216,East,Office Supplies,2017,12,2017-12,Normal,Normal
33.264,7,0.2,11.2266,East,Office Supplies,2017,12,2017-12,Normal,Normal
14.85,3,0.0,4.0095,East,Technology,2017,12,2017-12,Normal,Normal
8.82,3,0.0,2.3814,West,Office Supplies,2016,11,2016-11,Normal,Normal
160.72,14,0.0,78.7528,West,Office Supplies,2015,9,2015-09,Anomaly,High Alert
19.92,4,0.0,9.7608,West,Office Supplies,2015,9,2015-09,Normal,Normal
7.3,2,0.0,2.19,West,Office Supplies,2015,9,2015-09,Normal,Normal
69.712,2,0.2,8.714,Central,Office Supplies,2017,7,2017-07,Normal,Normal
8.792,1,0.6,-5.7148,Central,Furniture,2017,7,2017-07,Normal,Normal
51.52,4,0.0,1.5456,West,Office Supplies,2015,9,2015-09,Normal,Normal
470.376,3,0.2,52.9173,West,Technology,2017,12,2017-12,Normal,Normal
105.584,2,0.2,9.2386,West,Technology,2017,12,2017-12,Normal,Normal
31.152,3,0.2,3.5046,West,Office Supplies,2017,12,2017-12,Normal,Normal
6.783,7,0.7,-4.7481,West,Office Supplies,2017,12,2017-12,Normal,Normal
406.368,4,0.2,30.4776,West,Technology,2017,12,2017-12,Normal,Normal
70.98,1,0.0,4.9686,South,Furniture,2015,7,2015-07,Normal,Normal
294.93,3,0.0,144.5157,South,Office Supplies,2015,7,2015-07,Normal,Normal
84.784,2,0.2,-20.1362,West,Technology,2016,3,2016-03,Normal,Normal
20.736,4,0.2,7.2576,West,Office Supplies,2016,3,2016-03,Normal,Normal
16.821,3,0.7,-12.8961,West,Office Supplies,2016,3,2016-03,Normal,Normal
10.368,2,0.2,3.6288,West,Office Supplies,2016,3,2016-03,Normal,Normal
9.344,2,0.2,1.168,Central,Office Supplies,2014,1,2014-01,Normal,Normal
31.2,3,0.2,9.75,Central,Technology,2014,1,2014-01,Normal,Normal
76.12,2,0.0,22.0748,West,Office Supplies,2014,8,2014-08,Normal,Normal
1199.976,3,0.2,434.9913,West,Technology,2014,8,2014-08,Anomaly,High Alert
445.96,5,0.2,55.745,West,Technology,2014,8,2014-08,Normal,Normal
327.76,8,0.0,91.7728,West,Furniture,2014,8,2014-08,Normal,Normal
11.632,2,0.2,1.0178,East,Office Supplies,2016,7,2016-07,Normal,Normal
143.982,3,0.4,-28.7964,East,Technology,2016,7,2016-07,Normal,Normal
494.376,4,0.4,-115.3544,East,Technology,2016,7,2016-07,Normal,Normal
5.84,2,0.2,0.73,East,Office Supplies,2016,7,2016-07,Normal,Normal
142.776,1,0.2,17.847,South,Office Supplies,2014,3,2014-03,Normal,Normal
45.696,3,0.2,5.1408,South,Furniture,2014,3,2014-03,Normal,Normal
7.218,3,0.7,-5.5338,South,Office Supplies,2014,3,2014-03,Normal,Normal
43.188,4,0.7,-31.6712,South,Office Supplies,2014,3,2014-03,Normal,Normal
131.904,3,0.2,47.8152,South,Office Supplies,2014,3,2014-03,Normal,Normal
3.282,2,0.7,-2.6256,East,Office Supplies,2014,5,2014-05,Normal,Normal
21.168,9,0.2,2.3814,East,Office Supplies,2014,5,2014-05,Normal,Normal
55.188,2,0.4,-10.1178,East,Technology,2014,5,2014-05,Normal,Normal
369.576,3,0.2,41.5773,Central,Technology,2016,4,2016-04,Normal,Normal
15.712,4,0.2,5.6956,Central,Office Supplies,2016,4,2016-04,Normal,Normal
8.448,2,0.2,2.64,East,Office Supplies,2016,9,2016-09,Normal,Normal
728.946,9,0.4,-157.9383,East,Technology,2016,9,2016-09,Anomaly,High Alert
119.94,10,0.4,15.992,East,Technology,2017,11,2017-11,Normal,Normal
3.648,2,0.7,-2.7968,East,Office Supplies,2017,11,2017-11,Normal,Normal
40.48,2,0.0,15.7872,East,Furniture,2017,8,2017-08,Normal,Normal
9.94,2,0.0,3.0814,East,Furniture,2017,8,2017-08,Normal,Normal
107.424,9,0.2,33.57,East,Office Supplies,2017,8,2017-08,Normal,Normal
37.91,1,0.0,10.9939,East,Technology,2017,8,2017-08,Normal,Normal
88.02,3,0.0,27.2862,East,Furniture,2017,8,2017-08,Normal,Normal
8.69,5,0.8,-14.773,Central,Office Supplies,2014,12,2014-12,Normal,Normal
301.96,2,0.0,87.5684,Central,Furniture,2015,11,2015-11,Normal,Normal
555.21,5,0.1,178.901,Central,Office Supplies,2015,11,2015-11,Normal,Normal
523.48,4,0.0,130.87,Central,Office Supplies,2015,11,2015-11,Normal,Normal
161.82,9,0.0,46.9278,Central,Office Supplies,2015,11,2015-11,Normal,Normal
35.56,7,0.0,12.0904,East,Furniture,2017,9,2017-09,Normal,Normal
97.16,2,0.0,28.1764,West,Office Supplies,2017,5,2017-05,Normal,Normal
15.24,5,0.2,5.1435,West,Office Supplies,2017,12,2017-12,Normal,Normal
13.23,3,0.0,6.0858,West,Office Supplies,2017,12,2017-12,Normal,Normal
243.384,3,0.2,-51.7191,West,Office Supplies,2016,12,2016-12,Normal,Normal
119.8,5,0.2,29.95,West,Technology,2016,12,2016-12,Normal,Normal
300.768,4,0.2,30.0768,West,Technology,2016,12,2016-12,Normal,Normal
17.88,3,0.2,2.4585,South,Technology,2017,9,2017-09,Normal,Normal
235.944,3,0.2,85.5297,South,Office Supplies,2017,9,2017-09,Normal,Normal
392.94,3,0.0,43.2234,South,Furniture,2015,10,2015-10,Normal,Normal
18.882,3,0.7,-13.8468,West,Office Supplies,2016,8,2016-08,Normal,Normal
122.328,3,0.2,12.2328,West,Office Supplies,2016,8,2016-08,Normal,Normal
1049.2,5,0.0,272.792,West,Furniture,2016,5,2016-05,Normal,Normal
15.424,4,0.2,5.0128,West,Office Supplies,2016,5,2016-05,Normal,Normal
18.84,3,0.0,6.0288,Central,Furniture,2016,12,2016-12,Normal,Normal
330.4,2,0.0,85.904,West,Office Supplies,2017,7,2017-07,Normal,Normal
26.25,7,0.0,12.6,West,Office Supplies,2017,7,2017-07,Normal,Normal
132.52,4,0.0,54.3332,Central,Technology,2017,6,2017-06,Normal,Normal
6.48,1,0.0,3.1752,East,Office Supplies,2017,7,2017-07,Normal,Normal
209.3,2,0.0,56.511,Central,Office Supplies,2017,12,2017-12,Normal,Normal
